author,username,retweet_count,tweets,created_at,type
Siska93042779,Sidrara22349557,23,"RT @Siska93042779: Bahayanya cewek kalo teler di ewe gak terasa

Situs Bokep Indonesia➡️ https://t.co/ocyz4Jf6Pb

#wisatalendir #bokepindo…",2021-12-06 20:46:35,retweeted
DK340_,SGhusti,2,"RT @DK340_: @Dennysiregar7 Yg sy kenal di indonesia cuma 3 habib, habib mesum, habib songong dan habib ompong. Yg lain palsu.",2021-12-06 21:59:53,retweeted
,andri000me_40,0,07/12/2021 06:00:14 BIO7 Jamu Tetes Orang IndonesiaBIO7 Jamu Tetes Orang Indonesia,2021-12-06 21:59:50,
ABSetyono,harkatmartabak,34,"RT @ABSetyono: LEWAT LITERASI DIGITAL NETIZEN FAIR, KOMINFO AJAK MASYARAKAT MAKIN CAKAP DIGITAL

@kemkominfo bersama GNLD Siberkreasi mengi…",2021-12-06 21:59:46,retweeted
detikcom,koeglodag,6,"RT @detikcom: Meski varian Omicron semakin dekat dengan Indonesia, pemerintah belum menambah jumlah negara yang dilarang masuk terkait penc…",2021-12-06 21:59:26,retweeted
Bolanet,Kang_ibal,4,"RT @Bolanet: Timnas Indonesia Dianggap Bukan Unggulan di Piala AFF 2020, Saatnya Tim Garuda Beri Pembuktian! https://t.co/35nZVqfViA",2021-12-06 21:59:19,retweeted
Kemhan_RI,ekarinirochaeti,34,RT @Kemhan_RI: Menteri Pertahanan Republik Indonesia Prabowo Subianto @prabowo menghadiri undangan dari Yang Mulia Raja Bahrain Sheikh Hama…,2021-12-06 21:59:19,retweeted
muslimahnewscom,Zaganos7,79,RT @muslimahnewscom: MuslimahNews – Tingginya rating tayangan yang tidak berkualitas menunjukkan bahwa manajemen penyiaran Indonesia berori…,2021-12-06 21:59:14,retweeted
jogmfs,_keongbalap,0,@jogmfs Rock Indonesia 90an nder,2021-12-06 21:59:11,replied_to
AeBabahno,dewi_darmawati,32,"RT @AeBabahno: Menurutmu pren, Sebenarnya siapakah yang layak mendapat sebutan BAPAK PEMBANGUNAN INDONESIA ?
A. Jokowi
B. Soeharto
yang jaw…",2021-12-06 21:59:09,retweeted
,HalloTernate,0,"Indonesia Darurat Kekerasan Seksual, Komnas Perempuan: Ini Bom Waktu, Wajib Mendorong Pengesahan RUU TPKS https://t.co/tSSAsbEiph",2021-12-06 21:59:08,
HendroP90921707,HendroBatuayau,3,"RT @HendroP90921707: @leonsys0305 Doa seluruh Rakyat Indonesia untuk Warga terdampak erupsi Gunung  Semeru. Semoga cepat pulih

Korban teru…",2021-12-06 21:58:55,retweeted
byBoobiu_,celjunhao,54,"RT @byBoobiu_: JADWAL MASS VOTING #MAMAVOTE for #seventeen 

[Waktu Indonesia]

Ronde 1 by @WorldwideCarats
• 7:00 WIB - 9:00 WIB
• 8:00 WI…",2021-12-06 21:58:53,retweeted
,Design4rt,0,"Baca Manga Bahasa Indonesia

Game obu Familia – Family Senki https://t.co/2hU4DHgtgk",2021-12-06 21:58:51,
,Pengobatan_JKT,0,Hai butuh jasa #pengobatan #alternatif #susuk #pelet di #jakarta #bogor #bekasi #jabodetabek #indonesia HotLine:08 ##jakarta #bekasi #bogor,2021-12-06 21:58:48,
,syamsiar94,0,"#islam #pengusahamuslim #bisnisonline #bisnis #kaffahpriority @ Maros, Sulawesi Selatan, Indonesia https://t.co/HzUH3g6KBo",2021-12-06 21:58:48,
maspiyuaja,drohmansyah16,14,RT @maspiyuaja: Ketua PSSI: Timnas Indonesia Tak Pakai Ban Kapten Pelangi di Piala AFF https://t.co/Of9un2PuCD https://t.co/RZ6uDz02Gv,2021-12-06 21:58:43,retweeted
,deupikx,0,"Dari 260 juta rakyat Indonesia, masak ya cuma itu-itu saja 🤣 https://t.co/Cd30rYhZ3e",2021-12-06 21:58:36,
,ImamSet14367656,0,"🎙️ *TINTA EMAS SEJARAH UMAT ISLAM DI NUSANTARA*
_BAGIAN 1: SEJARAH MASUKNYA ISLAM DI INDONESIA_

👳‍♀️ bersama:
*Ust. Abdul Fattah* _(Penulis Buku Kecil ""Napak Tilas 9 Wali)_

🔴 *Link YouTube:*
https://t.co/V0Ly8GiRZr

Masyhur dalam buku-buku sejarah Indonesia, b https://t.co/l2fmMEvn9W",2021-12-06 21:58:34,
detikcom,IsmaeAja,5,"RT @detikcom: Indonesia mencatat sebanyak 130 kasus baru COVID-19, Senin (6/12/2021). Jabar menyumbang kasus terbanyak dengan jumlah 25. ht…",2021-12-06 21:58:31,retweeted
,sociallykeeda,0,See Indonesia's Semeru volcano erupt https://t.co/HNBTiLy1CC,2021-12-06 21:58:12,
lps_idic,Kapanjadibos,0,@lps_idic Dari Indonesia untuk dunia,2021-12-06 21:58:12,replied_to
,lasbubutmotor,0,Sudah menjadi rahasia umum bila motor di Indonesia banyak digunakan sebagai kendaraan operasional dalam membawa barang.,2021-12-06 21:58:11,
,klik365_bet,0,"Join Ke KLIK365 dan Cobain Keberuntungan Anda !
Transaksi 24 Jam Dengan Bank Lokal Indonesia , E-Money (DANA , OVO , GOPAY , LINKAJA , DLL) &amp; Pulsa Juga Bisa !
Nikmati juga berbagai BONUS menarik yang ada di KLIK365
Bossku!

LINE : klik365bet
WHATSAPP :+85593832500. https://t.co/cEs3VvkNjU",2021-12-06 21:57:56,
,erichasan09,0,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",2021-12-06 21:57:47,
txtdrpemerintah,marsdimboy,0,"@txtdrpemerintah Salah satu cara lucu yg selalu dipake sama pihak kalah di Indonesia adalah pake survei ga jelas kaya gini. Cuma yg udah2 emang terbukti bisa jadi menhan jg sih. Bikin distorsi informasi, terus liat responnya kek mana ya? Kalo org yg percaya lebih banyak dari yg ngga, ya jackpot.",2021-12-06 21:57:47,replied_to
,Gigasa10,0,"download indosek # 
video seks indonesia streaming # 
kumpulan video sex jilbab # 
bokep super hot # 
sex jepank # 
nontom bokep online # 
donwlod vidio bokep indo # 
videoporno jepang # 
vegas bokep # ...  #
jepang bokep selingkuh # #
asia semi xxx # #
… https://t.co/M4veeDmobT",2021-12-06 21:57:44,
Syawaludin3687,Wiwidpoerwito,11,"RT @Syawaludin3687: Rejeki itu bener datang dr arah yg tak terduga, suatu hari ada sahabat saya mengenalkan salah satu pengusaha butik trad…",2021-12-06 21:57:28,retweeted
jaemxren,mukijon4292,1,@jaemxren @tubirfess Ini meme buat polisi korea utara ya?  Setau saya polisi indonesia itu 100% sangat anti yg namanya dibayar. Soalnya kalo sampe ketahuan bisa ditembak langsung sama presiden indonesia.,2021-12-06 21:57:03,replied_to
MssSomalia,Horrimania,0,@MssSomalia Maya. Waxaa fiicnayd in aad u tartanto Indonesia,2021-12-06 21:57:01,replied_to
Dewidew01150896,MahaGur24314972,0,"@Dewidew01150896 @alextham878 FPI ma HTI bisa di bubarin knp ORMAS PP gak bisa 
Ga ada gunanya di indonesia ada ORMAS cm bikin resah warga apalagi di pinggiran jkt 
BUBARIIIIIIN",2021-12-06 21:56:54,replied_to
lps_idic,Kapanjadibos,0,@lps_idic Semangat untuk Indonesia,2021-12-06 21:56:45,replied_to
dinokusidoarjo,peregrine_pml,40,"RT @dinokusidoarjo: [MEDIA PARTNER]

~ MYDAY INDONESIA PEDULI ~
Halo MyDay, mari kita bantu saudara-saudara kita yang terkena dampak erupsi…",2021-12-06 21:56:39,retweeted
Indostransfer,koeglodag,3,"RT @Indostransfer: Menarik ini statsnya.

Tadi sempet nonton babak pertama, dan Kamboja bukanlah Kamboja yang dulu jadi langganan pembantai…",2021-12-06 21:56:38,retweeted
Mdy_Asmara1701,melqisbalbosar,213,"RT @Mdy_Asmara1701: Mantul!!

Deklarasi Dukung Anies Capres 2024 Muncul di Brebes

Yok wilayah lain jangan mau kalah 💪😊

Semoga Anies Baswe…",2021-12-06 21:56:31,retweeted
Nanda_nnc,AbduSolah,0,"@Nanda_nnc @Kanseulir Ketua Ormas pinter kebelinger ingin menjadikan islam Indonesia menjadi liberal seperti islam iran, yg menganut paham wahabi, amit-amit jabang bayi sama tokoh Ormas ini, ya Allah cepat panggil orang ini sebelum orang Islam Indonesia rusak.",2021-12-06 21:56:25,replied_to
delasyahmareads,helicazee,1486,"RT @delasyahmareads: Rekomendasi buku fiksi dan non-fiksi yang berlatar sejarah di Indonesia. 

-Sebuah Utas-",2021-12-06 21:56:19,retweeted
drpriono1,Anna04823800,7,"RT @drpriono1: Harapan pak @jokowi agar Indonesia memasuki fase Endemis, lepas dari Jebakan pandemi Covid-19 bisa terwujud. Kewaspadaan tet…",2021-12-06 21:56:17,retweeted
stefanyvonne,widiyangrh21,15,"RT @stefanyvonne: 2021 kalo dibikin film ttg drama BL Indonesia mah :

Shocking-mau emosi-marah-nangis-nangis ke dua-nangis bahagia-shock-m…",2021-12-06 21:55:46,retweeted
BernamaTV,SelimanIsmail,1,RT @BernamaTV: Sembilan kru warga Indonesia berdepan detik cemas apabila bot barter trade dinaiki mereka dimasuki air dan hampir karam akib…,2021-12-06 21:55:30,retweeted
IAIJakarta,akmal_bob,5,RT @IAIJakarta: Ikatan Arsitek Indonesia Jakarta menyampaikan simpati serta turut berduka cita yang mendalam untuk saudara-saudara kita yan…,2021-12-06 21:55:29,retweeted
panditfootball,koeglodag,3,"RT @panditfootball: Ini gol terakhirnya di Piala AFF. Dipanggil lagi untuk edisi 2014, El Loco tidak mencetak satupun gol saat itu. [Ralat:…",2021-12-06 21:55:28,retweeted
RD_4WR1212,AriefMiftah9,0,"@RD_4WR1212 d Indonesia orang2 mcem bgini d biarin ksna kmari, gmn ga tambah subur pengikutnya",2021-12-06 21:55:11,replied_to
talithalpr,trustmegot7,105,"RT @talithalpr: Apa prestasi kamu?

Gue: Bikin hastag #ApresiasiUntukAtlet buat bales buzzer sampe trending 1 Indonesia dan masuk lambe tur…",2021-12-06 21:54:59,retweeted
emerson_yuntho,Tony_Harto,9,RT @emerson_yuntho: Semoga masuknya teman2 ex @KPK_RI ke Polri dapat memperkuat upaya pemberantasan korupsi di Indonesia. Selamat bergabung…,2021-12-06 21:54:38,retweeted
indoxcrottt,Yoga94043978,105,"RT @indoxcrottt: Eh yanti ngapain tuh

Hanya 50k Dapat 4 GRUP 

⬇️FULLNYA,BURUAN JOIN GRUP ⬇️

https://t.co/Eshg0XR9D6

KEUNTUNGAN JOIN GRU…",2021-12-06 21:54:28,retweeted
super,MJCGRWR52,0,super tc2000 indonesia https://t.co/4PZqBB9W2v,2021-12-06 21:54:18,replied_to
CopernicusEMS,tbdnonymous,17,RT @CopernicusEMS: #ERCC #DailyMap: 2021-12-06 ⦙ Indonesia | Mount Semeru volcanic eruption ▸https://t.co/fCJnLSf2Fk https://t.co/8WAejLlgyv,2021-12-06 21:54:10,retweeted
,radiefrmdna02,5,"Ini nih kenapa Indonesia sulit maju.. Ya ngeributin hal remeh macam beginian, udah gitu rasis pula diajarin siapa sih emang? Risma, Dudung atau Denny Siregar cs? 🤔 https://t.co/gcaXiyw8Vg",2021-12-06 21:54:04,
EXOURCEID,AgnationBogor,125,"RT @EXOURCEID: 211206 [INFO] update with #KAI

Variety show 'Knowing Bros' (Men On a Mission) Episode 309 yang dibintangi okeh Kai, sudah t…",2021-12-06 21:53:53,retweeted
,RDIClub,0,keberhasilan bangsa indonesia,2021-12-06 21:53:49,
,ortubelajar,0,https://t.co/keCihyO3Vf Cari info lowongan kerja tenaga kerja asing yang bekerja di indonesia disebut dengan fakta gratis tanpa biaya formulir lamaran keja,2021-12-06 21:53:48,
edy_siregar_77,BangGodham,8,"RT @edy_siregar_77: Garuda Indonesia dan Krakatau Steel terancam bangkrut, Erick Thohir bersiap untuk menutup beberapa perusahaan yg sudah…",2021-12-06 22:59:48,retweeted
Pribadi51384940,alisya999,9,"RT @Pribadi51384940: @geloraco Pak @Kelirumologi tolong dimasukkan guinessbook of record Indonesia, Jendral Dudung Abdulrahman adalah yg te…",2021-12-06 22:59:45,retweeted
,tribunpontianak,0,"Jumlah Total ASN Terbaru Indonesia Per Desember 2021 Lengkap Rincian Gaji PNS Tahun 2022
 
https://t.co/a4GZnWRUnA lewat @tribunpontianak",2021-12-06 22:59:45,
IndonesiaFaried,hdsambodo,1,"RT @IndonesiaFaried: @Markonah_003 yg bilang arab budaya nusantara siapa, kita hanya wajib mengikuti Alquran dan sunah Rasul.... suruh dia…",2021-12-06 22:59:27,retweeted
IndraAziz,ya_sinyu_suf,1099,"RT @IndraAziz: Baru nemu genre aneh tapi views-nya jutaan di YouTube Indonesia; video menceritakan ulang cerita sebuah film.

Bukan review…",2021-12-06 22:59:18,retweeted
,edybima,0,"Baru saja mengirim foto @ Bogor, Indonesia https://t.co/0mereKHr6V",2021-12-06 22:59:15,
,sriraja13,0,Pecinta bonsai indonesia. https://t.co/07s3Ot0Mhl,2021-12-06 22:59:14,
,PrekotM,0,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, M. Si. Bersama Ketua Umum Bhayangkari meninjau empat lokasi pengungsian.

Jenderal Polisi Drs. Listyo Sigit Prabowo, M. Si.
-Kapolri-

@divisihumaspolri 
@polisi.jawa.timur @polreslumajang 
@polisi_indonesia 
#erupsisemeru https://t.co/QDZrcWn0k6",2021-12-06 22:59:13,
TheMinotaur1St,PNS_Ababil,2,RT @TheMinotaur1St: @f__setyawan @pejabrut @PNS_Ababil @kapten_oe @BetaEpsilonPhi @Guru_CPNS Memang ada kok instansi yg sudah ngasih tau pe…,2021-12-06 22:59:11,retweeted
abu_waras,Slash00713,26,"RT @abu_waras: Geger! Kedatangan Ahok di Pertamina PAG Aceh Dihadang Sejumlah Massa.
Netizen: Bukti Ahok Ditolak di Wilayah Indonesia.",2021-12-06 22:59:09,retweeted
,SulthonMusa,0,Indonesia teh lega teuing. Teu ka urus ari kudu ku jkt hungkul nu jadi kabeh sagala pusat kebijakan mah.,2021-12-06 22:59:06,
,AmeyaEmarketing,1,TikTok Launches New 'TikTok Seller' App in Indonesia to Facilitate eCommerce Activity https://t.co/9oo60cMfPF https://t.co/KTMorwRmwH,2021-12-06 22:59:05,
,Design4rt,0,"Baca Manga Bahasa Indonesia

Isekai de Saikyou no Tsue ni Tensei shita Ore ga Iyagaru Shoujo wo Muriyari Mahou Shoujo ni P suru! https://t.co/GSN7CvNINS",2021-12-06 22:58:50,
ArisWila,ronindrawan,13,"RT @ArisWila: Habib Husein Ba’agil mengatakan bhw org tdk banyak yg tahu, ternyata Jenderal Dudung Abdurachman adalah seorg pejuang yg sang…",2021-12-06 22:58:50,retweeted
,SambasSatlantas,0,"Blue Light Patrol Monitoring Kamseltibcar Lantas dan himbauan disiplin penerapan protokol kesehatan kepada pengguna jalan raya
#polisiindonesia 
#polisi_perbatasan 
#polisi_indonesia 
#pncpoldakalbar 
#rtmcpoldakalbar https://t.co/vlMcNG80gw",2021-12-06 22:58:47,
voilapeeps,andecandeci_,6,"RT @voilapeeps: @pahz___ yang menang piala thomas kemarin kan pbsi, bukan Indonesia",2021-12-06 22:58:44,retweeted
,ebicaa,0,seluruh indonesia ujan kah,2021-12-06 22:58:44,
,fanzamanagement,0,"Baru saja mengirim foto @ Surabaya, Jawa Timur, Indonesia https://t.co/bLmLp9LV5h",2021-12-06 22:58:43,
AREAJULID,yohadityaa,0,"@AREAJULID Indonesia,  rakyat n yg berseragam hobinya tawuran",2021-12-06 22:58:41,replied_to
,cantik_amanah,0,"Baru saja mengirim foto @ Surabaya, Indonesia https://t.co/2eOvMOuCPR",2021-12-06 22:58:25,
Embara_,big_brown_kuma,1,"RT @Embara_: @garagarabola_ pemain indonesia juga banyak yg mulai dari muda, tapi ga ada yg nyampe 100+ caps internasional, kenapa? karena…",2021-12-06 22:58:23,retweeted
AhmadVerel,itswincha,19,"RT @AhmadVerel: Bantuan dr Telkom Indonesia utk saudara saudara kita yg terdampak daru erupsi Gunung Semeru

#BUMNGercepBantuSemeru
@KemenB…",2021-12-06 22:58:16,retweeted
,rullysardjan,0,"@GrabID pagi min, Tangsel masuk daerah mana kalau ada voucher grab valid di beberapa kota di Indonesia?",2021-12-06 22:58:11,
itsmeupil,eunikeriza,0,"@itsmeupil @patbingzu Pada pensiun aja semua, biar bendera Indonesia hanya berkibar di Indonesia. Biar duid negara masuk kekantong orang"" yang suka ngambil duid yang bukan haknya 🤭",2021-12-06 22:58:00,replied_to
Malaysia,frmnto140,0,"Malaysia &amp; Belanda logonya juga melenceng dr bendera negaranya. Tapi mereka pake jersey dg warna sesuai dg logonya.

Nah Indonesia ini aneh banget, warna jeesey merah tapi logonya kuning biru. Kalau mau naruh logo si jersey pun jadinya kurang pas karena warnanya tabrakan.",2021-12-06 22:57:57,replied_to
,cantik_amanah,0,"Baru saja mengirim foto @ Surabaya, Indonesia https://t.co/RZFQtTTzna",2021-12-06 22:57:51,
,sriraja13,0,Pecinta bonsai indonesia. https://t.co/jnVnWpSnGr,2021-12-06 22:57:49,
detikcom,dzulkarnains,4,RT @detikcom: Kerajaan Kutai disebut menjadi kerajaan tertua di Indonesia. Keberadaan kerajaan ini diketahui melalui Prasasti Yupa. Via: de…,2021-12-06 22:57:43,retweeted
__wantaNKRI,AritonOnang,0,@__wantaNKRI @AnakLolina2 Semoga Indonesia terlindungi dari Omicron covid 🙏🙏,2021-12-06 22:57:42,replied_to
,bunchatan,0,"Join Ke KLIK365 dan Cobain Keberuntungan Anda !
Transaksi 24 Jam Dengan Bank Lokal Indonesia , E-Money (DANA , OVO , GOPAY , LINKAJA , DLL) &amp; Pulsa Juga Bisa !
Info Lebih Lanjut :
Whatsapp : +855 93 832 500 https://t.co/ReR8Azd7cf",2021-12-06 22:57:39,
soeyoto1,sumantriom,0,@soeyoto1 @PutraWadapi Bapak Mangkrak Indonesia TAPI Dia Keluarga Dan Kroninya Kaya Raya Anaknya Bisa Beli Saham 92.2M Tanpa Bekerja Punya Perusahaan Punya Perkebunan Dan Punya Pertambangan.... Utang Rakyat Yang Bayar,2021-12-06 22:57:38,replied_to
,yuliandsiwan,0,"Baru saja mengirim foto @ Surabaya, Indonesia https://t.co/RsP51nBX8c",2021-12-06 22:57:34,
,cantik_amanah,0,"Baru saja mengirim foto @ Surabaya, Indonesia https://t.co/2XRzZ2BEng",2021-12-06 22:57:14,
,DanaGarrison,0,TikTok Launches New 'TikTok Seller' App in Indonesia to Facilitate eCommerce Activity https://t.co/gCMNz7Qh7d,2021-12-06 22:57:12,
,BPBD_Pringsewu,0,"#bencanatetangga #latereport
🏨 Pusdalops PB Lampung Timur
📅 Senin (6/12)
🕔 +15
🌪️ puting beliung
📌 Dsn. 7, Ds. Karya Tani, Kc. Labuhan Maringgai
🏘️ 2 RS
📞 081273712746
@BNPB_Indonesia @pusdalopslpg @lampunggehh @lampung_goid",2021-12-06 22:57:10,
CantikaCahyhani,Mattola5,15,"RT @CantikaCahyhani: Budaya adalah jati diri bangsa
Pembeda dari yang lainnya

Lestari Budaya Nusantara
Lestari Budaya Indonesia

Rahayu #P…",2021-12-06 22:57:07,retweeted
Mbeem54659503,Ladede3,0,"@Mbeem54659503 @ChusnulCh__ @aniesbaswedan @SAHABATAnies1 @faktaanies @marlina_idha Kalau hebat berarti sejahtera dong rakyat indonesia,swasembada pangan,swmbako murah,nggak ngutang,lap kerja banyak utk anak bangsa,listrik murah,petani sejahtera,nelayan bahagia harga BBM murah,,pendidikan gratis dll ......tapi itu semua hanya mimpi..😭😭😭",2021-12-06 22:57:05,replied_to
democrazymedia,BuchroniK,0,@democrazymedia Ada yang tak mengusir penjajah tapi ketika merdeka mereka menguasai ekonomi Indonesia..,2021-12-06 22:56:47,replied_to
,BRIAN_P10,0,"#MainBareng 
FOOTBALL FOR FUN INDONESIA
Minggu 12/12/21 | 06.00 - 08.30
Lapangan Latih Jakarta International Stadium
See You There BORR 🔥✊
#footballforfun🇮🇩 
#footballforfun https://t.co/gdtl9ioHQx",2021-12-06 22:56:37,
sudjiwotedjo,ikhsanjr_,44,"RT @sudjiwotedjo: Mendapatkan kabar atau mendapat kabar, uda @ivanlanin ? Bahasa Indonesia Admin Jendral @ListyoSigitP ini bagaimana menuru…",2021-12-06 22:56:35,retweeted
,bolacomID,1,"Jadwal Pertandingan, Live Streaming, dan Siaran Langsung BRI Liga 1, Selasa 7 Desember: Yuk, Tonton Aksi PSIS hingga Persija https://t.co/zFEQE4scGy",2021-12-06 22:56:32,
,tribunpontianak,0,"Kenaikan Gaji Buruh Tahun 2022 Resmi dari Pemerintah Sesuai UMP dan UMK Terbaru di Seluruh Indonesia
 
https://t.co/FVatzBj8iX lewat @tribunpontianak",2021-12-06 22:56:26,
CNNIndonesia,Namikaz31292344,0,"@CNNIndonesia Yg hrus d evaluasi tingkat kriminalitas nya dan hukum yg dterima nya...

Lekas membaik hukum indonesia",2021-12-06 22:56:26,replied_to
,sriraja13,0,Pecinta bonsai indonesia https://t.co/P6fVK7Nfl0,2021-12-06 22:56:12,
AnakLolina2,pusatcod,0,"@AnakLolina2 Hihihi....

________
Kami menjual suplemen pria, pembesar, k*ndom gerigi, penambah libido wanita, mainan dewasa dll.
..
Bisa COD, bayar setelah barang sampai. Belanja aman dan nyaman. Melayani pengiriman keseluruh wilayah Indonesia. 
https://t.co/ChJ02Trp1p https://t.co/nXLnI71V4S",2021-12-06 22:56:10,replied_to
MediaUmat,2_khilafah,56,"RT @MediaUmat: ""Seharusnya orang yang berdoa dengan Bahasa Indonesia, cukuplah beralasan bahwa doa tersebut memang
dibolehkan oleh syara’,…",2021-12-06 22:55:59,retweeted
PolJokesID,yowesibnu,0,"@PolJokesID Ya gtu gtu aj lah Hidup di Indonesia.
Wes yg penting perut ga kosong, ngunyah tempe rasa ayam jg lgsung lupa smua. 
Besok coblos itu lgi deh 👐",2021-12-06 22:55:59,replied_to
darwilian,wawanrosadi,40,RT @darwilian: @Demokratik_ Ada satu buku yang bisa dijadikan rujukan otoritatif jika ingin tau lebih detail tentang apa yang pernah terjad…,2021-12-06 22:55:57,retweeted
,adiforindonesia,0,"#chatrineliu 
#minethinking 
#menembusbatas 
#berkahdalem @ Indonesia https://t.co/mmLKtiJvWI",2021-12-06 22:55:52,
bambangmulyono2,dram214,4,"RT @bambangmulyono2: @AyaniMel Tidak ada negara mayoritas islam sebaik indonesia...
YG pengen mendirikan negara islam itu kelompok teroris…",2021-12-06 22:55:44,retweeted
,SambasSatlantas,0,"Blue Light Patrol Monitoring Kamseltibcar Lantas dan monitoring situasi dan kondisi Mako Polres Sambas
#polisiindonesia 
#polisi_perbatasan 
#polisi_indonesia 
#pncpoldakalbar 
#rtmcpoldakalbar https://t.co/AKVjWM7E6a",2021-12-06 22:55:40,
,Arknightsdouga,0,[Arknights] Pembahasan Singkat Event Preluding Light Open Bahasa Indonesia!!! https://t.co/peWoJ5Nt0R,2021-12-06 22:55:29,
convomfs,urmajikann,0,@convomfs gws indonesia,2021-12-06 23:59:57,replied_to
,renbaki,0,"Alhamdulillah .. Semangat Pagi ini Sob, Udaranya 30 celcius | Semoga Berkah Hari Ini .. Aamiin Kantor PT. RAJA RAK INDONESIA https://t.co/Fy9cQ7WigV",2021-12-06 23:59:56,
,zefybengkulu,1,"kan jadi ingat puding kopi. Apa ini waktunya bikin puding kah.

Kopi Indonesia yang Unik Dipasarkan Melalui Pameran Kemenparekraf https://t.co/zMIQAp1pz5 via @april_hamsa 
#bwbplus",2021-12-06 23:59:56,
adipati408,SetyoKuncoro10,115,"RT @adipati408: Presiden dan wakil presiden republik indonesia 2024 menuju indonesia sejahtera,ijo royo royo gemah ripah loh jinawi ayem te…",2021-12-06 23:59:52,retweeted
,BalkonJakarta,0,"Indonesia Sulit Menang Telak, Kabar Baik dari Egy https://t.co/13Zb4ZQHXc",2021-12-06 23:59:46,
Indonesia_G20,AmbarawaRini,33,RT @Indonesia_G20: #G20Indonesia adalah kontribusi nyata kita mewujudkan dunia yang lebih baik &amp; berkelanjutan. 3 isu prioritas yang akan d…,2021-12-06 23:59:39,retweeted
UpdateBolabola,mbeweh31,24,"RT @UpdateBolabola: Elkan Baggott telah tiba di Singapura.

📝CNN Indonesia",2021-12-06 23:59:37,retweeted
yodisss,Auriste07058279,0,"@yodisss Anda Mempunyai Masalah Dengan Keuangan Anda?
Ayo bergabung dengan kami di SARANA365, Agen Bola Online Indonesia!
hanya dengan 1 id saja anda sudah bisa bermain semua permainan dimana saja dan kapan saja!
INFO :

WA: +6281396610251
Link: ᴡᴡᴡ. ꜱᴀʀᴀɴᴀ365. ꜱʙꜱ
#sarana365",2021-12-06 23:59:35,replied_to
Dputrisolo,LatifPrasetyo7,0,@Dputrisolo Netijen Indonesia memang gak ada lawan....,2021-12-06 23:59:34,replied_to
KompasTV,AhmadFajdawani,38,"RT @KompasTV: Pemerintah Batal Terapkan PPKM Level 3 di Seluruh Indonesia Saat Nataru, Simak Aturan Terbaru https://t.co/xXZeCcvA2U https:/…",2021-12-06 23:59:34,retweeted
yulitasaarii___,lolycat22,9,"RT @yulitasaarii___: Menurut Presiden Jokowi, untuk mendahului negara lain yang sudah lebih maju, Indonesia tidak boleh melalui ""anak tangg…",2021-12-06 23:59:30,retweeted
,ncitybase_,465,PLEASE DI INDONESIA JUGA😭 PENGEN BANGET NONTON NCT 127 DI CGV😩‼️ nctbase https://t.co/k3jJyBX9Dm,2021-12-06 23:59:29,
,Kurniawan_heru4,0,"Rin 😿
2 jam lagi sampe turkey ya, sehat² ya Rin. Padahal pengen banget liat kamu pakai sweater yang kukasih. Kasian kamu udah cari berkali-kali,
Tapi tetep aja gak nemu 😭 Nevermind, The next tournament di Indonesia bakal dapat kok gift dariku 🥺😿 https://t.co/N3qALzds0A",2021-12-06 23:59:28,
__wantaNKRI,RonaldLampard8,35,"RT @__wantaNKRI: Dugaan dan semoga varian Omicron tidak menyebar di Indonesia. 

Tetap Prokes, taati anjuran pemerintah. Khususnya di libur…",2021-12-06 23:59:24,retweeted
,varlentae,0,"taehyung tau ga, atasanku minggu depan udah mulai ngambil cuti tahun baru terus pulang lagi ke indonesia tanggal 10 januari. kamu mau ga gantiin beliau? bimbing aku supaya jadi engineer yang pinter :( HE HE. https://t.co/bavCDF4i64",2021-12-06 23:59:19,
,kiko_smit,0,"Aku sering hopeless kalau liat Trending Twitter... Kadang mikir, ini salah satu yang buat Indonesia darurat pelecehan seksual. Otak orang-orang pada diselangkang. Y Kek begini bisa ditrandingkan. 🤦🤦 https://t.co/fp5VT4suEM",2021-12-06 23:59:19,
,cecillllllll3,0,"Ayo bergabung dengan situs POKER AON dan dapatkan Bonus komisi lainnya dan dapatkan JACKPOTnya!
Untuk info lebih lanjut, hubungi:

Whatsapp : +85589405761
Line : Aoncash / Aoncash_ID

https://t.co/umJ4ElGVR0

#aoncash
#pokeraon
#judionline
#Viral
#Indonesia
 #트와이스 https://t.co/ppiZy9eb3T",2021-12-06 23:59:18,
,paultoar,16,"Waspadalah, banyak kejahatan² &amp; kebodohan yg tampak mulia jika dibungkus dgn agama, ini telah menyebar di Indonesia sejak jaman orde baru. https://t.co/Gkl72WVa1e",2021-12-06 23:59:13,
mengeonggg,Auriste07058279,0,"@mengeonggg Anda Mempunyai Masalah Dengan Keuangan Anda?
Ayo bergabung dengan kami di SARANA365, Agen Bola Online Indonesia!
hanya dengan 1 id saja anda sudah bisa bermain semua permainan dimana saja dan kapan saja!
INFO :

WA: +6281396610251
Link: ᴡᴡᴡ. ꜱᴀʀᴀɴᴀ365. ꜱʙꜱ
#sarana365",2021-12-06 23:59:12,replied_to
Indonesia_G20,AkuComelYa_,0,@Indonesia_G20 @PerekonomianRI Sukses terus dan jaya selalu Indonesia ku #G20Indonesia,2021-12-06 23:59:10,replied_to
